id,ppd,jenis_sekolah,kod_sekolah,nama_sekolah,alamat,poskod,bandar,no_telefon,no_faks,emel,lokasi,kerajaan/bantuan/swasta,bil_murid,bil_guru,x,y,primary_secondary,district,parlimen,dun
929,PPD SERIAN,SK,YBB8241,SEKOLAH KEBANGSAAN ENTAYAN,"D/A PEJABAT PENDIDIKAN DAERAH SERIAN, BATU 1, JALAN SERIAN/SRI AMAN",94700,SERIAN,TIADA,TIADA,YBB8241@moe.edu.my,Luar Bandar,SK,73,12,110.687622,1.07219,Primary,Serian,P.199 Serian,N.22 Kedup
930,PPD SERIAN,SK,YBB8254,SEKOLAH KEBANGSAAN ENTUBUH,"D/A PEJABAT PENDIDIKAN DAERAH SERIAN, BATU 1, JALAN SERIAN/SRI AMAN",94700,SERIAN,TIADA,TIADA,YBB8254@moe.edu.my,Luar Bandar,SK,70,12,110.356884,1.0031,Primary,Tebedu,P.199 Serian,N.21 Tebedu
931,PPD SERIAN,SK,YBB8233,SEKOLAH KEBANGSAAN GAHAT MAWANG,"D/A PEJABAT PENDIDIKAN DAERAH SERIAN, BATU 1, JALAN SERIAN/SRI AMAN",94700,SERIAN,TIADA,TIADA,YBB8233@moe.edu.my,Luar Bandar,SK,49,10,110.464032,0.98827,Primary,Tebedu,P.199 Serian,N.21 Tebedu
932,PPD SERIAN,SK,YBB8237,SEKOLAH KEBANGSAAN GEMANG,"D/A PEJABAT PENDIDIKAN DAERAH SERIAN, BATU 1, JALAN SERIAN/SRI AMAN",94700,SERIAN,82896260,TIADA,YBB8237@moe.edu.my,Luar Bandar,SK,83,16,110.477313,1.295547,Primary,Serian,P.197 Kota Samarahan,N.16 Muara Tuang
933,PPD SERIAN,SK,YBB8219,SEKOLAH KEBANGSAAN KORAN,"D/A PEJABAT PENDIDIKAN DAERAH SERIAN, BATU 1, JALAN SERIAN/SRI AMAN",94700,SERIAN,TIADA,TIADA,YBB8219@moe.edu.my,Luar Bandar,SK,319,29,110.548017,1.101151,Primary,Serian,P.199 Serian,N.23 Bukit Semuja
934,PPD SERIAN,SK,YBB8243,SEKOLAH KEBANGSAAN KRAIT,"KAMPUNG KRAIT, JALAN BATANG KEDUP",94700,SERIAN,82895824,TIADA,YBB8243@moe.edu.my,Luar Bandar,SK,75,10,110.658626,1.00465,Primary,Serian,P.199 Serian,N.22 Kedup
935,PPD SERIAN,SK,YBB8240,SEKOLAH KEBANGSAAN KRANGAN,"D/A PEJABAT PENDIDIKAN DAERAH SERIAN, BATU 1, JALAN SERIAN/SRI AMAN",94700,SERIAN,,,YBB8240@moe.edu.my,Luar Bandar,SK,63,12,110.730764,1.002141,Primary,Serian,P.199 Serian,N.22 Kedup
936,PPD SERIAN,SK,YBB8206,SEKOLAH KEBANGSAAN KRUSEN,"D/A PEJABAT PENDIDIKAN DAERAH SERIAN, BATU 1, JALAN SERIAN/SRI AMAN",94700,SERIAN,TIADA,TIADA,YBB8206@moe.edu.my,Luar Bandar,SK,71,12,110.500832,1.070161,Primary,Serian,P.199 Serian,N.21 Tebedu
937,PPD SERIAN,SK,YBB8249,SEKOLAH KEBANGSAAN KUJANG MAWANG,"D/A PEJABAT PENDIDIKAN DAERAH SERIAN, BATU 1, JALAN SERIAN/SRI AMAN",94700,SERIAN,TIADA,TIADA,YBB8249@moe.edu.my,Luar Bandar,SK,73,13,110.437239,0.983932,Primary,Tebedu,P.199 Serian,N.21 Tebedu
938,PPD SERIAN,SK,YBB8246,SEKOLAH KEBANGSAAN KUJANG SAIN,"D/A PEJABAT PENDIDIKAN DAERAH SERIAN, BATU 1, JALAN SERIAN/SRI AMAN",94700,SERIAN,TIADA,TIADA,YBB8246@moe.edu.my,Luar Bandar,SK,36,10,110.444514,0.945497,Primary,Tebedu,P.199 Serian,N.21 Tebedu
939,PPD SERIAN,SK,YBB8207,SEKOLAH KEBANGSAAN LEBUR / REMUN,"D/A PEJABAT PENDIDIKAN DAERAH SERIAN, BATU 1, JALAN SERIAN/SRI AMAN",94700,SERIAN,82895157,TIADA,YBB8207@moe.edu.my,Luar Bandar,SK,159,18,110.652762,1.1569,Primary,Serian,P.199 Serian,N.23 Bukit Semuja
940,PPD SERIAN,SK,YBB8222,SEKOLAH KEBANGSAAN LOBANG BATU,"D/A PEJABAT PENDIDIKAN DAERAH SERIAN, BATU 1, JALAN SERIAN/SRI AMAN",94700,SERIAN,82895541,TIADA,YBB8222@moe.edu.my,Luar Bandar,SK,172,20,110.531285,0.975872,Primary,Tebedu,P.199 Serian,N.21 Tebedu
941,PPD SERIAN,SK,YBB8252,SEKOLAH KEBANGSAAN LUBOK ANTU REBAN,"D/A PEJABAT PENDIDIKAN DAERAH SERIAN, BATU 1, JALAN SERIAN/SRI AMAN",94700,SERIAN,TIADA,TIADA,YBB8252@moe.edu.my,Luar Bandar,SK,50,14,110.533981,1.345913,Primary,Serian,P.197 Kota Samarahan,N.16 Muara Tuang
942,PPD SERIAN,SK,YBB8218,SEKOLAH KEBANGSAAN MAPU,"D/A PEJABAT PENDIDIKAN DAERAH SERIAN, BATU 1, JALAN SERIAN/SRI AMAN",94700,SERIAN,TIADA,TIADA,YBB8218@moe.edu.my,Luar Bandar,SK,114,15,110.491601,0.927597,Primary,Tebedu,P.199 Serian,N.22 Kedup
943,PPD SERIAN,SK,YBB8239,SEKOLAH KEBANGSAAN MAWANG TAUP,"D/A PEJABAT PENDIDIKAN DAERAH SERIAN, BATU 1, JALAN SERIAN/SRI AMAN",94700,SERIAN,TIADA,TIADA,YBB8239@moe.edu.my,Luar Bandar,SK,46,11,110.455989,1.031013,Primary,Tebedu,P.199 Serian,N.21 Tebedu
944,PPD SERIAN,SK,YBB8215,SEKOLAH KEBANGSAAN MELANSAI,"D/A PEJABAT PENDIDIKAN DAERAH SERIAN, BATU 1, JALAN SERIAN/SRI AMAN",94700,SERIAN,TIADA,TIADA,YBB8215@moe.edu.my,Luar Bandar,SK,183,18,110.614257,1.127871,Primary,Serian,P.199 Serian,N.23 Bukit Semuja
945,PPD SERIAN,SK,YBB8256,SEKOLAH KEBANGSAAN MENTU TAPU,"D/A PEJABAT PENDIDIKAN DAERAH SERIAN, BATU 1, JALAN SERIAN/SRI AMAN",94700,SERIAN,TIADA,TIADA,YBB8256@moe.edu.my,Luar Bandar,SK,99,16,110.581014,0.937036,Primary,Tebedu,P.199 Serian,N.22 Kedup
946,PPD SERIAN,SK,YBB8244,SEKOLAH KEBANGSAAN MERAKAI,"D/A PEJABAT PENDIDIKAN DAERAH SERIAN, BATU 1, JALAN SERIAN/SRI AMAN",94700,SERIAN,TIADA,TIADA,YBB8244@moe.edu.my,Luar Bandar,SK,29,9,110.733541,1.164385,Primary,Serian,P.199 Serian,N.23 Bukit Semuja
947,PPD SERIAN,SK,YBB8242,SEKOLAH KEBANGSAAN MERBAU,"D/A PEJABAT PENDIDIKAN DAERAH SERIAN, BATU 1, JALAN SERIAN/SRI AMAN",94700,SERIAN,TIADA,TIADA,YBB8242@moe.edu.my,Luar Bandar,SK,94,11,110.726353,1.053509,Primary,Serian,P.199 Serian,N.22 Kedup
948,PPD SERIAN,SK,YBA8202,SEKOLAH KEBANGSAAN MUBOK BERAWAN (MUBUK BIRAWAN),"D/A PEJABAT PENDIDIKAN DAERAH SERIAN, BATU 1, JALAN SERIAN/SRI AMAN",94700,SERIAN,82895526,TIADA,YBA8202@moe.edu.my,Luar Bandar,SK,55,12,110.600669,0.99957,Primary,Serian,P.199 Serian,N.22 Kedup
949,PPD SERIAN,SK,YBB8251,SEKOLAH KEBANGSAAN PANGKALAN SORAH,"KAMPUNG SORAH MELAYU, JALAN SERIAN-TEBEDU",94700,SERIAN,82896242,TIADA,YBB8251@moe.edu.my,Luar Bandar,SK,52,13,110.543981,1.127296,Primary,Serian,P.199 Serian,N.23 Bukit Semuja
950,PPD SERIAN,SK,YBB8220,SEKOLAH KEBANGSAAN PARUN SUAN,"D/A PEJABAT PENDIDIKAN DAERAH SERIAN, BATU 1, JALAN SERIAN/SRI AMAN",94700,SERIAN,,,YBB8220@moe.edu.my,Luar Bandar,SK,129,16,110.472556,1.161271,Primary,Serian,P.199 Serian,N.21 Tebedu
951,PPD SERIAN,SK,YBB8227,SEKOLAH KEBANGSAAN PATI,"D/A PEJABAT PENDIDIKAN DAERAH SERIAN, BATU 1, JALAN SERIAN/SRI AMAN",94700,SERIAN,82895391,TIADA,YBB8227@moe.edu.my,Luar Bandar,SK,135,18,110.549448,1.30343,Primary,Serian,P.197 Kota Samarahan,N.16 Muara Tuang
952,PPD SERIAN,SK,YBB8224,SEKOLAH KEBANGSAAN PAYAU,"D/A PEJABAT PENDIDIKAN DAERAH SERIAN, BATU 1, JALAN SERIAN/SRI AMAN",94700,SERIAN,TIADA,TIADA,YBB8224@moe.edu.my,Luar Bandar,SK,126,13,110.501622,1.017899,Primary,Tebedu,P.199 Serian,N.21 Tebedu
953,PPD SERIAN,SK,YBB8257,SEKOLAH KEBANGSAAN PLAMAN BAKI / MENAUL,"D/A PEJABAT PENDIDIKAN DAERAH SERIAN, BATU 1, JALAN SERIAN/SRI AMAN",94700,SERIAN,82896213,TIADA,YBB8257@moe.edu.my,Luar Bandar,SK,174,22,110.52362,1.260617,Primary,Serian,P.197 Kota Samarahan,N.16 Muara Tuang
954,PPD SERIAN,SK,YBB8255,SEKOLAH KEBANGSAAN PRIDAN,"D/A PEJABAT PENDIDIKAN DAERAH SERIAN, BATU 1, JALAN SERIAN/SRI AMAN",94700,SERIAN,TIADA,TIADA,YBB8255@moe.edu.my,Luar Bandar,SK,96,12,110.588522,1.034349,Primary,Serian,P.199 Serian,N.22 Kedup
955,PPD SERIAN,SK,YBB8210,SEKOLAH KEBANGSAAN RAYANG,"D/A PEJABAT PENDIDIKAN DAERAH SERIAN, BATU 1, JALAN SERIAN/SRI AMAN",94700,SERIAN,82872788,TIADA,YBB8210@moe.edu.my,Luar Bandar,SK,141,17,110.549455,1.201585,Primary,Serian,P.198 Puncak Borneo,N.20 Tarat
956,PPD SERIAN,SK,YBB8216,SEKOLAH KEBANGSAAN RETEH,"D/A PEJABAT PENDIDIKAN DAERAH SERIAN, BATU 1, JALAN SERIAN/SRI AMAN",94700,SERIAN,TIADA,TIADA,YBB8216@moe.edu.my,Luar Bandar,SK,57,12,110.455706,1.059195,Primary,Tebedu,P.199 Serian,N.21 Tebedu
957,PPD SERIAN,SK,YBB8238,SEKOLAH KEBANGSAAN RIIH DASO,"D/A PEJABAT PENDIDIKAN DAERAH SERIAN, BATU 1, JALAN SERIAN/SRI AMAN",94700,SERIAN,TIADA,TIADA,YBB8238@moe.edu.my,Luar Bandar,SK,176,18,110.515734,1.141398,Primary,Serian,P.199 Serian,N.23 Bukit Semuja
958,PPD SERIAN,SK,YBB8223,SEKOLAH KEBANGSAAN RITUH,"D/A PEJABAT PENDIDIKAN DAERAH SERIAN, BATU 1, JALAN SERIAN/SRI AMAN",94700,SERIAN,TIADA,TIADA,YBB8223@moe.edu.my,Luar Bandar,SK,79,13,110.441356,1.281056,Primary,Serian,P.198 Puncak Borneo,N.20 Tarat
959,PPD SERIAN,SK,YBB8201,SEKOLAH KEBANGSAAN SAMARAHAN ESTATE,"D/A PEJABAT PENDIDIKAN DAERAH SERIAN, BATU 1, JALAN SERIAN/SRI AMAN",94700,SERIAN,82896215,TIADA,YBB8201@moe.edu.my,Luar Bandar,SK,92,12,110.553634,1.339084,Primary,Serian,P.200 Batang Sadong,N.26 Gedong
960,PPD SERIAN,SK,YBB8229,SEKOLAH KEBANGSAAN SANGAI,"D/A PEJABAT PENDIDIKAN DAERAH SERIAN, BATU 1, JALAN SERIAN/SRI AMAN",94700,SERIAN,TIADA,TIADA,YBB8229@moe.edu.my,Luar Bandar,SK,73,11,110.561954,1.060174,Primary,Serian,P.199 Serian,N.22 Kedup
961,PPD SERIAN,SK,YBB8234,SEKOLAH KEBANGSAAN SEBANBAN,"D/A PEJABAT PENDIDIKAN DAERAH SERIAN, BATU 1, JALAN SERIAN/SRI AMAN",94700,SERIAN,TIADA,TIADA,YBB8234@moe.edu.my,Luar Bandar,SK,43,12,110.639932,1.24568,Primary,Serian,P.198 Puncak Borneo,N.20 Tarat
962,PPD SERIAN,SK,YBB8236,SEKOLAH KEBANGSAAN SEJIJAG,"D/A PEJABAT PENDIDIKAN DAERAH SERIAN, BATU 1, JALAN SERIAN/SRI AMAN",94700,SERIAN,TIADA,TIADA,YBB8236@moe.edu.my,Luar Bandar,SK,42,11,110.348761,1.067007,Primary,Tebedu,P.199 Serian,N.21 Tebedu
963,PPD SERIAN,SK,YBB8245,SEKOLAH KEBANGSAAN SEMADA,"D/A PEJABAT PENDIDIKAN DAERAH SERIAN, BATU 1, JALAN SERIAN/SRI AMAN",94700,SERIAN,TIADA,TIADA,YBB8245@moe.edu.my,Luar Bandar,SK,48,13,110.792669,1.095434,Primary,Serian,P.202 Sri Aman,N.30 Balai Ringin
964,PPD SERIAN,SK,YBB8214,SEKOLAH KEBANGSAAN SEMUKOI,"D/A PEJABAT PENDIDIKAN DAERAH SERIAN, BATU 1, JALAN SERIAN/SRI AMAN",94700,SERIAN,TIADA,TIADA,YBB8214@moe.edu.my,Luar Bandar,SK,62,13,110.674467,1.050595,Primary,Serian,P.199 Serian,N.22 Kedup
965,PPD SERIAN,SK,YBE8201,SEKOLAH KEBANGSAAN SERIAN,"D/A PEJABAT PENDIDIKAN DAERAH SERIAN, BATU 1, JALAN SERIAN/SRI AMAN",94700,SERIAN,82872510,82872510,YBE8201@moe.edu.my,Luar Bandar,SK,496,47,110.5792833,1.15175,Primary,Serian,P.199 Serian,N.23 Bukit Semuja
966,PPD SERIAN,SK,YBB8230,SEKOLAH KEBANGSAAN SG KENYAH,"D/A PEJABAT PENDIDIKAN DAERAH SERIAN, BATU 1, JALAN SERIAN/SRI AMAN",94700,SERIAN,82868296,TIADA,YBB8230@moe.edu.my,Luar Bandar,SK,157,19,110.421932,1.27704,Primary,Kuching,P.198 Puncak Borneo,N.20 Tarat
967,PPD SERIAN,SK,YBB8225,SEKOLAH KEBANGSAAN SG RIMU,"D/A PEJABAT PENDIDIKAN DAERAH SERIAN, BATU 1, JALAN SERIAN/SRI AMAN",94700,SERIAN,82896575,TIADA,YBB8225@moe.edu.my,Luar Bandar,SK,40,12,110.654082,0.985427,Primary,Serian,P.199 Serian,N.22 Kedup
968,PPD SERIAN,SK,YBB8217,SEKOLAH KEBANGSAAN SG SAMERAN,"D/A PEJABAT PENDIDIKAN DAERAH SERIAN, BATU 1, JALAN SERIAN/SRI AMAN",94700,SERIAN,TIADA,TIADA,YBB8217@moe.edu.my,Luar Bandar,SK,131,17,110.401472,1.112178,Primary,Tebedu,P.199 Serian,N.21 Tebedu
969,PPD SERIAN,SK,YCB8210,SEKOLAH KEBANGSAAN ST ALBAN AMPUNGAN,"D/A PEJABAT PENDIDIKAN DAERAH SERIAN, BATU 1, JALAN SERIAN/SRI AMAN",94700,SERIAN,TIADA,TIADA,YCB8210@moe.edu.my,Luar Bandar,SBK,114,16,110.600138,1.166702,Primary,Serian,P.199 Serian,N.23 Bukit Semuja
970,PPD SERIAN,SK,YCB8216,SEKOLAH KEBANGSAAN ST AMBROSE PANCHOR,"D/A PEJABAT PENDIDIKAN DAERAH SERIAN, BATU 1, JALAN SERIAN/SRI AMAN",94700,SERIAN,82895458,TIADA,YCB8216@moe.edu.my,Luar Bandar,SBK,65,12,110.45967,1.254256,Primary,Serian,P.198 Puncak Borneo,N.20 Tarat
971,PPD SERIAN,SK,YCB8206,SEKOLAH KEBANGSAAN ST ANTHONY KAWAN,"D/A PEJABAT PENDIDIKAN DAERAH SERIAN, BATU 1, JALAN SERIAN/SRI AMAN",94700,SERIAN,,,YCB8206@moe.edu.my,Luar Bandar,SBK,94,15,110.558918,0.971074,Primary,Tebedu,P.199 Serian,N.22 Kedup
972,PPD SERIAN,SK,YCB8213,SEKOLAH KEBANGSAAN ST BARNABAS BARU,"D/A PEJABAT PENDIDIKAN DAERAH SERIAN, BATU 1, JALAN SERIAN/SRI AMAN",94700,SERIAN,82895034,0,YCB8213@moe.edu.my,Luar Bandar,SBK,88,13,110.499431,1.221198,Primary,Serian,P.198 Puncak Borneo,N.20 Tarat
973,PPD SERIAN,SK,YCB8205,SEKOLAH KEBANGSAAN ST DOMINIC PICHIN,"D/A PEJABAT PENDIDIKAN DAERAH SERIAN, BATU 1, JALAN SERIAN/SRI AMAN",94700,SERIAN,82895736,TIADA,YCB8205@moe.edu.my,Luar Bandar,SBK,129,16,110.488174,1.10957,Primary,Serian,P.199 Serian,N.23 Bukit Semuja
974,PPD SERIAN,SK,YCB8209,SEKOLAH KEBANGSAAN ST HENRY SLABI,"D/A PEJABAT PENDIDIKAN DAERAH SERIAN, BATU 1, JALAN SERIAN/SRI AMAN",94700,SERIAN,TIADA,TIADA,YCB8209@moe.edu.my,Luar Bandar,SBK,112,13,110.552963,1.136093,Primary,Serian,P.199 Serian,N.23 Bukit Semuja
975,PPD SERIAN,SK,YCB8203,SEKOLAH KEBANGSAAN ST JOHN MANTUNG,"D/A PEJABAT PENDIDIKAN DAERAH SERIAN, BATU 1, JALAN SERIAN/SRI AMAN",94700,SERIAN,TIADA,TIADA,YCB8203@moe.edu.my,Luar Bandar,SBK,44,11,110.604472,0.986735,Primary,Serian,P.199 Serian,N.22 Kedup
976,PPD SERIAN,SK,YCB8214,SEKOLAH KEBANGSAAN ST JOHN TAEE,"D/A PEJABAT PENDIDIKAN DAERAH SERIAN, BATU 1, JALAN SERIAN/SRI AMAN",94700,SERIAN,TIADA,TIADA,YCB8214@moe.edu.my,Luar Bandar,SBK,162,16,110.4649,1.209096,Primary,Serian,P.199 Serian,N.21 Tebedu
977,PPD SERIAN,SK,YCB8207,SEKOLAH KEBANGSAAN ST JUDE BUNAN,"D/A PEJABAT PENDIDIKAN DAERAH SERIAN, BATU 1, JALAN SERIAN/SRI AMAN",94700,SERIAN,TIADA,TIADA,YCB8207@moe.edu.my,Luar Bandar,SBK,237,17,110.540001,0.915128,Primary,Tebedu,P.199 Serian,N.22 Kedup
978,PPD SERIAN,SK,YCB8215,SEKOLAH KEBANGSAAN ST MATHEW LANCHANG,"D/A PEJABAT PENDIDIKAN DAERAH SERIAN, BATU 1, JALAN SERIAN/SRI AMAN",94700,SERIAN,TIADA,TIADA,YCB8215@moe.edu.my,Luar Bandar,SBK,68,13,110.491008,1.1156379,Primary,Serian,P.199 Serian,N.21 Tebedu
979,PPD SERIAN,SK,YCB8204,SEKOLAH KEBANGSAAN ST MICHAEL MONGKOS,"D/A PEJABAT PENDIDIKAN DAERAH SERIAN, BATU 1, JALAN SERIAN/SRI AMAN",94700,SERIAN,TIADA,TIADA,YCB8204@moe.edu.my,Luar Bandar,SBK,134,15,110.570848,0.925258,Primary,Tebedu,P.199 Serian,N.22 Kedup
980,PPD SERIAN,SK,YCB8211,SEKOLAH KEBANGSAAN ST NORBERT PAUN GAHAT,"D/A PEJABAT PENDIDIKAN DAERAH SERIAN, BATU 1, JALAN SERIAN/SRI AMAN",94700,SERIAN,82895631,TIADA,YCB8211@moe.edu.my,Luar Bandar,SBK,42,12,110.652355,0.948461,Primary,Serian,P.199 Serian,N.22 Kedup
981,PPD SERIAN,SK,YCB8208,SEKOLAH KEBANGSAAN ST PATRICK TANGGA,"D/A PEJABAT PENDIDIKAN DAERAH SERIAN, BATU 1, JALAN SERIAN/SRI AMAN",94700,SERIAN,82895072,TIADA,YCB8208@moe.edu.my,Luar Bandar,SBK,249,18,110.547,1.162,Primary,Serian,P.198 Puncak Borneo,N.20 Tarat
982,PPD SERIAN,SK,YCB8202,SEKOLAH KEBANGSAAN ST PHILIP BUGU,"D/A PEJABAT PENDIDIKAN DAERAH SERIAN, BATU 1, JALAN SERIAN/SRI AMAN",94700,SERIAN,TIADA,TIADA,YCB8202@moe.edu.my,Luar Bandar,SBK,73,12,110.552899,1.029291,Primary,Serian,P.199 Serian,N.22 Kedup
983,PPD SERIAN,SK,YCB8212,SEKOLAH KEBANGSAAN ST RAYMOND MUJAT,"D/A PEJABAT PENDIDIKAN DAERAH SERIAN, BATU 1, JALAN SERIAN/SRI AMAN",94700,SERIAN,TIADA,TIADA,YCB8212@moe.edu.my,Luar Bandar,SBK,189,15,110.577761,0.889139,Primary,Tebedu,P.199 Serian,N.22 Kedup
984,PPD SERIAN,SK,YCB8201,SEKOLAH KEBANGSAAN ST TERESA SERIAN,"D/A PEJABAT PENDIDIKAN DAERAH SERIAN, BATU 1, JALAN SERIAN/SRI AMAN",94700,SERIAN,82874069,TIADA,YCB8201@moe.edu.my,Luar Bandar,SBK,291,26,110.568581,1.163111,Primary,Serian,P.199 Serian,N.23 Bukit Semuja
985,PPD SERIAN,SK,YBB8253,SEKOLAH KEBANGSAAN SUMPAS,"D/A PEJABAT PENDIDIKAN DAERAH SERIAN, BATU 1, JALAN SERIAN/SRI AMAN",94700,SERIAN,TIADA,TIADA,YBB8253@moe.edu.my,Luar Bandar,SK,22,9,110.647259,1.03253,Primary,Serian,P.199 Serian,N.22 Kedup
986,PPD SERIAN,SK,YBB8247,SEKOLAH KEBANGSAAN SUNGAN,"D/A PEJABAT PENDIDIKAN DAERAH SERIAN, BATU 1, JALAN SERIAN/SRI AMAN",94700,SERIAN,TIADA,TIADA,YBB8247@moe.edu.my,Luar Bandar,SK,41,12,110.373845,1.08093,Primary,Tebedu,P.199 Serian,N.21 Tebedu
987,PPD SERIAN,SK,YBB8205,SEKOLAH KEBANGSAAN TANAH MERAH,"D/A PEJABAT PENDIDIKAN DAERAH SERIAN, BATU 1, JALAN SERIAN/SRI AMAN",94700,SERIAN,82896126,TIADA,YBB8205@moe.edu.my,Luar Bandar,SK,129,18,110.493521,1.314286,Primary,Serian,P.197 Kota Samarahan,N.16 Muara Tuang
988,PPD SERIAN,SK,YBB8226,SEKOLAH KEBANGSAAN TANAH PUTEH,"D/A PEJABAT PENDIDIKAN DAERAH SERIAN, BATU 1, JALAN SERIAN/SRI AMAN",94700,SERIAN,TIADA,TIADA,YBB8226@moe.edu.my,Luar Bandar,SK,76,15,110.628382,1.22186,Primary,Serian,P.198 Puncak Borneo,N.20 Tarat
989,PPD SERIAN,SK,YBB8209,SEKOLAH KEBANGSAAN TARAT,"D/A PEJABAT PENDIDIKAN DAERAH SERIAN, BATU 1, JALAN SERIAN/SRI AMAN",94700,SERIAN,82895818,TIADA,YBB8209@moe.edu.my,Luar Bandar,SK,150,17,110.51853,1.202537,Primary,Serian,P.198 Puncak Borneo,N.20 Tarat
990,PPD SERIAN,SK,YBB8202,SEKOLAH KEBANGSAAN TEBAKANG,"D/A PEJABAT PENDIDIKAN DAERAH SERIAN, BATU 1, JALAN SERIAN/SRI AMAN",94700,SERIAN,82895579,TIADA,YBB8202@moe.edu.my,Luar Bandar,SK,194,22,110.504297,1.103264,Primary,Serian,P.199 Serian,N.23 Bukit Semuja
991,PPD SERIAN,SK,YBB8203,SEKOLAH KEBANGSAAN TEBEDU,"D/A PEJABAT PENDIDIKAN DAERAH SERIAN, BATU 1, JALAN SERIAN/SRI AMAN",94700,SERIAN,82797240,TIADA,YBB8203@moe.edu.my,Luar Bandar,SK,176,22,110.361686,1.025033,Primary,Tebedu,P.199 Serian,N.21 Tebedu
992,PPD SERIAN,SK,YBB8204,SEKOLAH KEBANGSAAN TEMA,"D/A PEJABAT PENDIDIKAN DAERAH SERIAN, BATU 1, JALAN SERIAN/SRI AMAN",94700,SERIAN,TIADA,TIADA,YBB8204@moe.edu.my,Luar Bandar,SK,74,12,110.411718,1.067708,Primary,Tebedu,P.199 Serian,N.21 Tebedu
993,PPD SERIAN,SK,YBB8221,SEKOLAH KEBANGSAAN TEMONG,"D/A PEJABAT PENDIDIKAN DAERAH SERIAN, BATU 1, JALAN SERIAN/SRI AMAN",94700,SERIAN,TIADA,TIADA,YBB8221@moe.edu.my,Luar Bandar,SK,197,19,110.333696,1.031086,Primary,Tebedu,P.199 Serian,N.21 Tebedu
994,PPD SERIAN,SK,YBA8201,SEKOLAH KEBANGSAAN TEPOI,"D/A PEJABAT PENDIDIKAN DAERAH SERIAN, BATU 1, JALAN SERIAN/SRI AMAN",94700,SERIAN,TIADA,TIADA,YBA8201@moe.edu.my,Luar Bandar,SK,45,11,110.295171,1.063467,Primary,Tebedu,P.199 Serian,N.21 Tebedu
995,PPD SERIAN,SK,YBB8213,SEKOLAH KEBANGSAAN TESU,"D/A PEJABAT PENDIDIKAN DAERAH SERIAN, BATU 1, JALAN SERIAN/SRI AMAN",94700,SERIAN,TIADA,TIADA,YBB8213@moe.edu.my,Luar Bandar,SK,58,12,110.428315,0.998678,Primary,Tebedu,P.199 Serian,N.21 Tebedu
996,PPD SERIAN,SK,YBB8212,SEKOLAH KEBANGSAAN TIAN MURUD,"D/A PEJABAT PENDIDIKAN DAERAH SERIAN, BATU 1, JALAN SERIAN/SRI AMAN",94700,SERIAN,82895980,TIADA,YBB8212@moe.edu.my,Luar Bandar,SK,51,12,110.494663,1.268588,Primary,Serian,P.197 Kota Samarahan,N.16 Muara Tuang
997,PPD SERIAN,SK,YBA8203,SEKOLAH KEBANGSAAN TRIANG,JALAN MENTUNG OFF JALAN TONG NIBONG,94700,SERIAN,82876100,TIADA,BELUM ADA,Luar Bandar,SK,68,14,110.682647,0.93687,Primary,Serian,P.199 Serian,N.22 Kedup
998,PPD SIBU,SJKC,YCC3231,SEKOLAH JENIS KEBANGSAAN (CINA) BOI ING,"D/A PEJABAT PENDIDIKAN DAERAHÂ Â SIBU, TINGKAT 6, WISMA PERSEKUTUAN, BLOK 3, LOT 462, BROOKE DRIVE",96000,SIBU,TIADA,TIADA,YCC3231@moe.edu.my,Luar Bandar,SBK,16,10,111.706675,2.292348,Primary,Sibu,P.212 Sibu,N.53 Bawang Assan
999,PPD SIBU,SJKC,YCC3230,SEKOLAH JENIS KEBANGSAAN (CINA) CHAO SU,"D/A PEJABAT PENDIDIKAN DAERAH SIBU, TINGKAT 6, WISMA PERSEKUTUAN, BLOK 3, LOT 462, BROOKE DRIVE",96000,SIBU,TIADA,TIADA,YCC3230@moe.edu.my,Luar Bandar,SBK,29,13,111.72944,2.274033,Primary,Sibu,P.212 Sibu,N.53 Bawang Assan
1000,PPD SIBU,SJKC,YCC3236,SEKOLAH JENIS KEBANGSAAN (CINA) CHUNG CHENG,"D/A PEJABAT PENDIDIKAN DAERAHÂ Â SIBU, TINGKAT 6, WISMA PERSEKUTUAN, BLOK 3, LOT 462, BROOKE DRIVE",96000,SIBU,84350015,TIADA,YCC3236@moe.edu.my,Luar Bandar,SBK,133,20,111.776338,2.2427274,Primary,Sibu,P.212 Sibu,N.53 Bawang Assan
1001,PPD SIBU,SJKC,YCC3105,SEKOLAH JENIS KEBANGSAAN (CINA) CHUNG HUA,"D/A PEJABAT PENDIDIKAN DAERAH SIBU, TINGKAT 6, WISMA PERSEKUTUAN, BLOK 3, LOT 462, BROOKE DRIVE",96000,SIBU,84330225,84349182,YCC3105@moe.edu.my,Bandar,SBK,522,48,111.8268,2.289733333,Primary,Sibu,P.211 Lanang,N.51 Bukit Assek
1002,PPD SIBU,SJKC,YCC3111,SEKOLAH JENIS KEBANGSAAN (CINA) CHUNG SING,"D/A PEJABAT PENDIDIKAN DAERAH SIBU, TINGKAT 6, WISMA PERSEKUTUAN, BLOK 3, LOT 462, BROOKE DRIVE",96000,SIBU,84322148,84322148,YCC3111@moe.edu.my,Bandar,SBK,857,54,111.8435333,2.285,Primary,Sibu,P.211 Lanang,N.51 Bukit Assek
